file,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,total_words,total_sentences,total_characters,passive_voice,active_voice,passive_toks,active_toks,verbs,nouns,adjectives,adverbs,prepositions,auxiliaries,conjunctions,coord_conjunctions,determiners,interjections,numbers,particles,pronouns,proper_nouns,punctuations,subordinating_conjunctions,symbols,other,money,persons,norp,facilities,organizations,gpe,products,events,works,languages,dates,times,quantities,ordinals,cardinals,percentages,stopwords,locations,laws,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,nominalization
NCT02458287.txt,14.41843614718615,15.945811688311686,11.810166281385285,43.11908279220781,17.264285714285716,52.68452380952381,14.124297730643494,6.875,10.332033333333332,247,14,1398,6,15,1,20,40,66,24,4,22,12,0,5,30,1,1,13,9,12,35,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,106,0,0,4.87012987012987,1.5887445887445888,28.875,8.0,0.4805194805194805,1125,367,231,111,8,1,55,33,77,8,4,5,2
NCT02484092.txt,20.374609997845294,24.768480930833867,11.687741625942685,33.33492081447966,23.950398620986856,72.54567981038569,16.33630919171953,11.928571428571429,12.24901911226029,680,39,3941,26,26,14,53,95,149,36,23,86,43,0,19,75,0,29,14,29,53,101,11,5,0,0,10,1,0,7,11,1,0,0,0,27,13,4,0,14,2,307,0,0,4.781297134238311,1.4826546003016592,47.357142857142854,1.75,0.4464555052790347,3170,983,663,296,14,8,167,83,263,36,8,19,10
NCT02484092.txt_accumulated_section17.txt,21.957843698854337,26.637875068194212,11.843313222585927,28.32381410256413,25.4075831969449,75.9575831969449,16.87443692551161,12.75,12.493472394980905,627,34,3639,24,25,14,46,87,138,35,22,81,40,0,19,63,0,27,13,26,49,94,10,5,0,0,10,1,0,7,10,1,0,0,0,25,13,4,0,13,2,281,0,0,4.800327332242226,1.4991816693944353,50.916666666666664,12.0,0.46481178396072015,2933,916,611,284,12,1,153,77,245,33,8,19,9
NCT02484092.txt_accumulated_section3.txt,41.480000000000004,50.791717514124294,12.67968075932204,-27.186214689265526,44.89265536723164,124.09604519774011,23.248456731316587,25.333333333333332,14.348104519774012,299,16,1792,12,17,7,25,51,67,15,13,36,24,0,9,30,0,1,8,16,22,53,4,0,0,0,2,1,0,6,6,1,0,0,0,0,0,0,0,1,0,141,0,0,4.894915254237288,1.5864406779661018,98.33333333333333,3.0,0.5322033898305085,1444,468,295,157,3,1,76,41,109,19,6,9,5
NCT02484092.txt_accumulated_section7.txt,26.3191161356629,31.60075025693731,12.721072254196645,12.470719424460455,29.392120589242893,85.95032545392257,18.76614818436731,15.714285714285714,12.53615892428914,423,21,2543,18,24,10,32,70,94,19,16,54,30,0,13,44,0,7,12,19,30,67,8,0,0,0,6,1,0,7,7,1,0,0,0,0,0,0,0,7,0,201,0,0,4.9352517985611515,1.5827338129496402,59.57142857142857,7.0,0.4892086330935252,2058,660,417,204,7,1,110,58,157,23,8,13,8
NCT02493751.txt,10.264176829268294,11.66957480400697,10.525237337053571,60.39728658536587,14.500391986062718,46.96526567944251,12.715464162994943,5.487804878048781,11.17037449912892,956,42,5299,44,24,26,46,95,256,65,21,126,59,0,27,106,0,50,27,24,44,146,10,2,3,0,4,0,0,12,7,0,0,0,0,26,0,0,2,35,6,419,0,0,4.707589285714286,1.46875,21.853658536585368,13.666666666666666,0.3627232142857143,4218,1316,896,325,41,3,225,129,366,53,3,27,23
NCT02493751.txt_accumulated_section32.txt,8.7375,8.886292372881353,10.832637713983054,58.69044491525426,12.001694915254237,42.29237288135593,11.215838362577491,4.0625,10.657337288135594,508,21,2860,28,18,16,19,56,131,46,10,71,33,0,16,48,0,6,18,15,19,60,3,2,2,0,4,0,0,10,0,0,0,0,0,0,0,0,0,7,0,224,0,0,4.870762711864407,1.5741525423728813,14.75,32.0,0.4491525423728814,2299,743,472,212,32,1,130,72,188,26,3,16,16
NCT02493751.txt_accumulated_section38.txt,8.654786018467767,9.297887591179322,10.037672120124807,63.868595522199286,12.670759370915377,41.81730404351309,11.636816230220173,4.243243243243243,10.851199903023149,689,27,3781,35,21,19,27,70,185,56,11,89,41,0,19,76,0,22,24,19,29,101,6,2,3,0,4,0,0,10,0,0,0,0,0,12,0,0,2,15,0,301,0,0,4.684867394695788,1.4820592823712948,17.324324324324323,37.0,0.3837753510140406,3003,950,641,246,37,1,157,92,258,35,3,19,17
NCT02493751.txt_accumulated_section40.txt,9.05829268292683,9.954099437148216,10.003239719512198,63.82319887429645,13.151886595789035,43.1778194705024,11.901166734241599,4.589743589743589,10.950992474463206,789,33,4330,36,22,20,36,77,210,62,13,102,47,0,24,86,0,34,25,22,37,119,6,2,3,0,4,0,0,10,7,0,0,0,0,24,0,0,2,21,0,341,0,0,4.654471544715447,1.4634146341463414,18.923076923076923,39.0,0.3861788617886179,3435,1080,738,285,39,1,179,103,298,41,3,24,19
NCT02493751.txt_accumulated_section42.txt,10.195888728323698,11.54400289017341,10.496886601156074,60.479613439306384,14.384104046242776,46.596098265895954,12.643650760992955,5.4,11.18938901734104,924,39,5114,42,24,25,43,90,250,65,20,123,57,0,27,98,0,49,27,23,41,142,9,2,3,0,4,0,0,12,7,0,0,0,0,24,0,0,2,35,6,403,0,0,4.705202312138728,1.4705202312138728,21.625,40.0,0.3653179190751445,4070,1272,865,316,40,1,216,124,355,51,3,27,22
