file,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,total_words,total_sentences,total_characters,passive_voice,active_voice,passive_toks,active_toks,verbs,nouns,adjectives,adverbs,prepositions,auxiliaries,conjunctions,coord_conjunctions,determiners,interjections,numbers,particles,pronouns,proper_nouns,punctuations,subordinating_conjunctions,symbols,other,money,persons,norp,facilities,organizations,gpe,products,events,works,languages,dates,times,quantities,ordinals,cardinals,percentages,stopwords,locations,laws,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,nominalization
NCT02592434.txt_accumulated_section26.txt,53.31478305482263,66.53554698599552,11.899083692758722,-53.5104165820986,59.91169293913357,159.3365469183411,30.046967695815024,36.92307692307692,19.3139668109961,3667,121,20591,133,39,38,98,295,1014,388,74,633,51,0,79,177,4,347,40,22,294,828,4,58,161,0,25,3,0,161,7,1,0,0,0,69,3,23,4,339,48,1168,1,0,4.74934036939314,1.503371445323952,131.19230769230768,26.0,0.14805042509527996,16200,5128,3411,505,26,1,960,634,1981,68,3,75,112
NCT02592434.txt_accumulated_section27.txt,53.57151923616962,66.85949920434334,11.869891376017979,-54.11040250865858,60.20290180660864,160.0270523261256,30.141603981096377,37.111111111111114,19.356874651315174,3836,126,21481,139,41,39,103,309,1060,406,79,668,53,0,80,182,4,364,42,23,302,863,4,61,172,0,25,3,0,169,7,1,0,0,0,72,3,23,4,358,52,1223,1,0,4.74417298511654,1.502106149957877,131.88888888888889,27.0,0.14181409716371807,16894,5349,3561,505,27,1,1002,663,2070,71,3,76,118
NCT02592434.txt_accumulated_section28.txt,53.94572681872107,67.46474053805824,11.733696530940264,-54.241781743905676,60.486353373387935,161.39536374421186,29.752836965717965,37.42857142857143,19.6733307221308,3987,130,22473,140,41,41,104,312,1071,409,79,672,54,0,80,183,4,388,42,24,380,928,4,68,189,0,36,6,0,193,13,2,0,0,0,72,3,23,4,376,52,1232,1,0,4.720600053576212,1.4864720064291455,133.32142857142858,28.0,0.13715510313420842,17622,5549,3733,512,28,1,1048,668,2228,72,3,76,119
NCT02592434.txt_accumulated_section29.txt,54.26589725183669,67.85288384335203,11.688478104086354,-55.021549730146475,60.844498799174055,162.18577796683772,29.871340969837018,37.58620689655172,19.706203715913823,4163,135,23390,148,43,42,107,326,1119,426,84,709,55,0,82,190,4,406,44,25,389,965,4,71,200,0,36,6,0,204,13,2,0,0,0,75,3,23,4,398,56,1291,1,0,4.7126702647134415,1.485479311231046,134.17241379310346,29.0,0.131585710614238,18337,5780,3891,512,29,1,1090,698,2320,74,3,78,126
NCT02592434.txt_accumulated_section3.txt,58.145111111111106,74.35679999999999,9.95168988,-54.64299999999996,64.17777777777779,174.0,24.6794833886788,36.0,21.708433333333332,457,12,2598,9,4,5,9,28,102,35,5,58,6,0,7,19,0,53,4,4,95,123,0,11,27,0,16,3,0,32,5,1,0,0,0,7,0,0,1,45,4,111,1,0,4.413333333333333,1.291111111111111,150.0,3.0,0.4955555555555556,1986,581,450,223,3,1,108,47,303,7,0,6,9
NCT02592434.txt_accumulated_section30.txt,54.086982543640886,67.6131562759767,11.704054892518705,-54.63960931005816,60.678636741479636,161.8212801330008,29.888659319497503,37.63333333333333,19.67342651704073,4293,142,24112,155,43,43,112,337,1152,441,88,733,57,0,85,197,4,416,44,25,396,992,4,75,209,0,37,6,0,205,13,2,0,0,0,78,3,23,4,411,56,1334,1,0,4.7154613466334165,1.4870324189526185,133.66666666666666,30.0,0.12768079800498752,18909,5963,4010,512,30,1,1129,723,2389,77,3,81,129
NCT02592434.txt_accumulated_section31.txt,53.85824858052037,67.37089840581518,11.555584749758225,-53.440190615835746,60.49540150995196,161.10310725650464,29.706287769954344,36.935483870967744,19.626549226305613,4425,144,24766,158,44,44,116,346,1192,450,92,748,59,0,95,204,4,436,45,25,400,1019,4,81,213,0,37,6,0,205,13,2,0,0,0,83,3,46,5,417,56,1371,1,0,4.6902804642166345,1.4758220502901354,133.41935483870967,31.0,0.12379110251450677,19399,6104,4136,512,31,1,1145,737,2455,80,3,90,131
NCT02592434.txt_accumulated_section32.txt,54.133069638694636,67.70970454545454,11.578162579720281,-54.26501092657338,60.78583916083916,161.89466783216784,29.832815729997478,37.3125,19.631177156177156,4589,152,25691,166,44,46,121,358,1231,470,96,782,62,0,101,212,4,449,45,25,411,1048,4,85,222,0,39,6,0,207,13,2,0,0,0,86,3,46,5,433,56,1431,1,0,4.693939393939394,1.4778554778554778,134.0625,32.0,0.12027972027972028,20137,6340,4290,516,32,1,1194,768,2539,84,3,96,134
NCT02592434.txt_accumulated_section33.txt,54.409332079790715,68.04418219969477,11.544131434352522,-54.953698768258064,61.09141050795727,162.57564857205145,29.934263410283663,37.45454545454545,19.661792187159364,4765,157,26608,174,46,47,124,372,1280,487,101,819,63,0,103,219,4,467,47,26,420,1085,4,87,233,0,41,6,0,216,13,2,0,0,0,89,3,46,5,455,60,1490,1,0,4.68794964028777,1.4772931654676258,134.78787878787878,33.0,0.11600719424460432,20852,6571,4448,516,33,1,1236,798,2631,86,3,98,141
NCT02592434.txt_accumulated_section34.txt,54.66173550497757,68.35612107193518,11.563448688029546,-55.70448406410139,61.35693856947515,163.2989290871682,30.045712936347122,37.794117647058826,19.664923319829775,4931,165,27538,182,46,49,129,384,1320,507,105,853,66,0,110,227,4,480,47,26,431,1115,4,91,242,0,42,6,0,218,13,2,0,0,0,92,3,46,5,471,60,1551,1,0,4.691071040625679,1.4790354116880295,135.38235294117646,34.0,0.1121008038235933,21593,6808,4603,516,34,1,1285,829,2715,90,3,105,144
NCT02592434.txt_accumulated_section35.txt,54.64104019083854,68.31989310625963,11.649538002325095,-55.93178693722254,61.33130657970227,163.05136938732375,30.134585205705914,37.68571428571428,19.596058870670653,5059,168,28364,185,47,50,134,395,1364,526,106,874,68,0,116,237,4,486,48,26,437,1142,4,91,242,0,42,6,0,218,13,2,0,0,0,94,3,46,6,473,60,1593,1,0,4.70577045022194,1.4842528006763898,135.17142857142858,35.0,0.10906785034876347,22263,7022,4731,516,35,1,1319,859,2773,93,3,110,150
NCT02592434.txt_accumulated_section4.txt,55.39782685512367,70.4650706713781,10.38709753886926,-50.08573321554766,61.61766784452297,167.29505300353355,26.075961518428652,36.5,20.94908727915194,583,19,3298,16,4,6,14,39,133,50,9,81,8,0,10,26,0,63,4,4,103,149,0,15,34,0,17,3,0,33,5,1,0,0,0,10,0,0,1,58,4,153,1,0,4.489399293286219,1.3392226148409894,141.5,4.0,0.43286219081272087,2541,758,566,245,4,1,146,71,369,10,0,9,12
NCT02592434.txt_accumulated_section5.txt,53.038074074074075,67.37315555555554,10.574379263703705,-44.74466666666662,59.03703703703704,159.59259259259258,25.58317958127243,33.2,20.063818518518516,692,21,3939,19,5,7,17,50,168,64,9,97,10,0,16,38,0,69,5,6,106,168,0,15,34,0,17,3,0,33,5,1,0,0,0,12,0,0,1,62,4,194,1,0,4.522962962962963,1.354074074074074,135.0,5.0,0.36444444444444446,3053,914,675,246,5,1,166,85,416,13,0,14,14
NCT02592434.txt_accumulated_section6.txt,52.01953964194374,65.533968456948,11.183412226342718,-45.75410059676042,57.75993179880649,156.42028985507247,26.45207879911715,34.0,19.732529497016195,803,25,4649,25,5,7,21,59,191,79,11,116,10,0,19,46,0,74,6,6,124,200,4,15,37,0,20,3,0,39,7,1,0,0,0,14,3,0,1,64,4,232,1,0,4.627877237851663,1.421994884910486,130.33333333333334,6.0,0.37084398976982097,3619,1112,782,290,6,1,204,110,477,13,0,17,15
NCT02592434.txt_accumulated_section7.txt,50.763633435335805,63.85227250765018,11.336505829763247,-43.195783540022504,56.63836366564664,152.75712675148978,26.784749015162756,33.0,19.409769834111774,926,31,5307,32,6,11,25,71,234,87,11,130,15,0,22,55,1,84,8,7,131,220,4,16,43,0,20,3,0,42,7,1,0,0,0,14,3,0,1,69,14,269,1,0,4.655016910935738,1.4351747463359639,126.71428571428571,7.0,0.37204058624577224,4129,1273,887,330,7,1,231,132,533,18,0,20,16
NCT02592434.txt_accumulated_section9.txt,47.37833333333333,59.41291666666667,11.631330140151515,-35.6333333333333,53.03181818181818,144.22727272727272,26.166067138525406,31.555555555555557,18.98107234848485,1106,34,6365,38,8,12,29,85,281,105,14,167,16,0,22,59,1,99,10,8,155,257,4,21,50,0,20,3,0,51,7,1,0,0,0,17,3,0,1,89,16,321,1,0,4.708333333333333,1.4583333333333333,117.33333333333333,9.0,0.33049242424242425,4972,1540,1056,349,9,1,284,161,637,20,0,20,25
NCT02609828.txt,50.70764536173991,63.46154904571683,11.811854225033294,-45.55084442964932,58.00275188637372,149.7561029738127,30.294688127912362,30.77777777777778,18.10070097647581,2321,79,13446,41,23,24,97,148,718,306,52,303,59,0,43,170,0,263,18,29,123,405,14,11,47,0,14,1,0,50,2,0,32,0,0,181,32,8,0,119,4,702,0,0,4.736351531291612,1.4815801154016865,125.16666666666667,18.0,0.17709720372836218,10671,3338,2253,399,18,1,554,447,1178,57,2,45,51
NCT02609828.txt_accumulated_section10.txt,47.11456398940865,58.370917917034426,12.839105460723744,-40.926018093556905,54.00490732568402,141.27881729920566,30.16615541441225,31.7,18.370619541041485,1147,39,7003,19,11,7,54,79,370,154,29,133,26,0,24,74,0,115,10,17,70,236,7,9,20,0,8,1,0,28,0,0,8,0,0,64,8,8,0,67,0,327,0,0,4.915269196822595,1.5692850838481907,113.3,10.0,0.27537511032656664,5569,1778,1133,312,10,1,317,246,654,26,0,27,30
NCT02609828.txt_accumulated_section11.txt,47.44038700255568,58.61633077765608,13.218967983935745,-43.47249726177435,54.172325666301575,141.77619569185833,30.485533384938073,32.36363636363637,18.280422599488865,1265,44,7762,21,11,8,62,88,406,176,29,147,31,0,31,81,0,117,12,21,77,254,8,10,20,0,8,1,0,28,0,0,8,0,0,70,8,8,0,67,0,374,0,0,4.979919678714859,1.6008032128514056,113.18181818181819,11.0,0.2971887550200803,6200,1993,1245,370,11,1,356,277,712,31,0,33,36
NCT02609828.txt_accumulated_section12.txt,48.09150793650794,59.56755411255411,12.96471788383839,-44.01178571428568,54.85800865800866,143.13347763347764,30.386127875258307,31.916666666666668,18.17169971139971,1407,49,8560,22,11,9,69,94,451,197,34,167,35,0,32,95,0,133,13,23,83,270,8,10,20,0,9,1,0,32,0,0,12,0,0,87,12,8,0,72,0,418,0,0,4.935786435786436,1.5793650793650793,115.5,12.0,0.26695526695526695,6841,2189,1386,370,12,1,383,300,773,35,0,34,39
NCT02609828.txt_accumulated_section13.txt,47.46748998664886,59.0719600492965,12.513482240987987,-40.017421690459045,54.39671356680702,141.86628324946082,29.789779911233083,30.692307692307693,18.069122388826127,1548,53,9181,25,21,10,71,113,476,204,36,186,38,0,34,95,0,159,16,23,90,302,9,11,45,0,11,1,0,32,0,0,12,0,0,87,12,8,0,84,0,450,0,0,4.859145527369827,1.5353805073431241,115.23076923076923,13.0,0.2596795727636849,7279,2300,1498,389,13,1,399,311,827,38,0,36,39
NCT02609828.txt_accumulated_section14.txt,47.48916122196715,59.14885396432987,12.397596129789868,-39.56604449938193,54.53512272647007,141.96203425746072,29.832815729997478,30.5,17.986006021543353,1671,57,9867,27,21,12,75,119,512,223,38,204,41,0,35,110,0,174,16,24,95,317,10,11,45,0,12,1,0,35,0,0,16,0,0,98,16,8,0,89,0,490,0,0,4.839307787391842,1.5259579728059331,115.57142857142857,14.0,0.24103831891223734,7830,2469,1618,390,14,1,427,336,883,41,0,37,41
NCT02609828.txt_accumulated_section15.txt,48.83228062360803,61.000608760207875,12.120370167037866,-41.78275204157384,55.97796585003712,145.29012620638457,29.94438717061496,30.6,18.05052945805494,1856,63,10856,33,22,17,80,128,569,243,41,234,46,0,38,125,0,203,16,25,105,346,11,11,46,0,12,1,0,39,1,0,20,0,0,124,20,8,0,99,2,551,0,0,4.79064587973274,1.5022271714922049,119.73333333333333,15.0,0.22216035634743875,8604,2698,1796,399,15,1,459,363,964,45,1,40,43
NCT02609828.txt_accumulated_section16.txt,49.14142339544513,61.4272049689441,12.02041206728779,-42.18836180124221,56.291718426501035,145.85351966873705,29.90260210462921,30.3125,18.002899792960662,1993,68,11626,34,22,18,86,133,615,261,45,253,50,0,39,140,0,219,17,26,110,362,12,11,46,0,13,1,0,42,1,0,24,0,0,140,24,8,0,104,2,595,0,0,4.773291925465839,1.494824016563147,120.75,16.0,0.20652173913043478,9222,2888,1932,399,16,1,485,386,1025,49,1,41,46
NCT02609828.txt_accumulated_section17.txt,49.64754358610915,62.04625031892275,11.97888890554217,-43.4858384124734,56.842806520198444,147.02267895109853,30.094605497383117,30.470588235294116,18.007952586817858,2137,73,12450,35,22,19,93,139,661,284,49,273,54,0,40,155,0,234,18,28,115,376,13,11,46,0,14,1,0,46,1,0,28,0,0,155,28,8,0,109,2,641,0,0,4.76578313253012,1.4944578313253012,122.05882352941177,17.0,0.19228915662650603,9889,3101,2075,399,17,1,518,416,1093,53,1,42,49
NCT02609828.txt_accumulated_section2.txt,61.35118421052631,77.43828947368422,12.552766776315789,-74.06671052631573,71.06315789473685,181.2763157894737,37.20526275297414,44.5,22.81043684210526,279,9,1882,5,0,1,11,17,100,32,3,22,5,0,1,14,0,32,0,2,35,78,1,1,12,0,4,1,0,12,0,0,4,0,0,22,0,0,0,17,0,50,0,0,4.855263157894737,1.4967105263157894,152.0,2.0,0.5197368421052632,1476,455,304,158,2,1,89,78,224,5,0,1,4
NCT02609828.txt_accumulated_section3.txt,55.730319410319396,69.57144144144144,12.903618265356265,-62.85929565929564,63.89811629811629,164.65929565929565,34.30495168499706,39.333333333333336,21.073281654381653,382,13,2540,6,2,1,16,26,128,50,7,34,7,0,7,22,0,38,2,6,37,102,2,1,12,0,5,1,0,13,0,0,4,0,0,23,0,0,0,22,0,90,0,0,4.918918918918919,1.5601965601965602,135.66666666666666,3.0,0.48402948402948404,2002,635,407,197,3,1,118,98,276,7,0,7,9
NCT02609828.txt_accumulated_section4.txt,57.08928571428572,71.472375,12.578633773214285,-64.88428571428571,64.85714285714286,166.60714285714286,33.49590136395381,37.25,20.421053571428573,540,19,3431,10,2,3,23,35,184,76,10,54,13,0,8,36,0,53,2,8,42,119,2,1,12,0,6,1,0,17,0,0,8,0,0,48,0,0,0,26,0,137,0,0,4.8625,1.5321428571428573,140.0,4.0,0.3535714285714286,2723,858,560,198,4,1,149,124,349,13,0,8,11
NCT02609828.txt_accumulated_section5.txt,54.598208144796374,67.95113122171946,12.789994641025643,-60.20467873303161,61.72778280542987,159.44766214177977,32.39387691339814,35.6,19.763671161387634,644,23,4090,11,4,3,28,44,213,94,14,66,15,0,14,44,0,60,4,12,43,144,3,1,12,0,7,1,0,18,0,0,8,0,0,49,0,0,0,32,0,177,0,0,4.900452488687783,1.5656108597285068,132.6,5.0,0.2986425339366516,3249,1038,663,198,5,1,178,144,401,15,0,14,16
NCT02609828.txt_accumulated_section7.txt,49.24851979345955,60.96308777969019,12.796355412048193,-46.836445783132504,56.19965576592083,145.5593803786575,30.92848008753788,32.0,18.57311273666093,813,29,5093,12,5,4,37,52,270,119,19,92,21,0,14,61,0,70,6,14,50,157,5,1,12,0,8,1,0,22,0,0,8,0,0,64,4,0,0,36,0,235,0,0,4.906024096385543,1.5759036144578313,118.57142857142857,7.0,0.27228915662650605,4072,1308,830,226,7,1,224,182,476,21,0,14,20
NCT02609828.txt_accumulated_section9.txt,46.735540092776674,57.71861055886901,12.9713771610338,-40.91984205875853,53.299580296001764,139.4119726087917,29.832815729997478,30.88888888888889,18.31564795670422,1014,35,6239,15,9,4,51,71,333,138,26,116,22,0,17,67,0,99,10,16,63,212,5,9,13,0,8,1,0,24,0,0,8,0,0,64,4,0,0,57,0,288,0,0,4.938369781312128,1.5874751491053678,111.77777777777777,9.0,0.2753479125248509,4968,1597,1006,277,9,1,278,216,582,22,0,18,24
NCT02697773.txt,49.58100840336135,62.32979831932773,14.235913587675071,-48.456890756302485,55.2638655462185,150.1484593837535,29.153393661244042,37.06666666666667,18.800597478991598,1872,64,11498,59,20,25,61,154,574,221,34,223,44,0,71,99,1,179,17,26,127,400,22,22,44,0,9,0,0,55,9,0,0,0,0,32,16,11,0,117,48,559,0,0,5.150700280112045,1.5899159663865545,119.0,15.0,0.2145658263305322,9194,2838,1785,383,15,1,556,342,1047,44,0,72,57
NCT02697773.txt_accumulated_section10.txt,48.897150556030795,61.174362703165095,14.099823840034219,-47.29429127459365,54.32201881950385,147.096749358426,28.748786379167466,35.3,17.890291753635587,1240,45,7448,39,12,18,46,108,388,145,24,149,36,0,53,88,1,110,10,24,47,241,19,14,14,0,0,0,0,29,4,0,0,0,0,21,10,11,0,78,14,419,0,0,5.128314798973482,1.6013686911890506,116.9,10.0,0.2309666381522669,5995,1872,1169,270,10,1,353,221,626,36,0,55,33
NCT02697773.txt_accumulated_section12.txt,46.81358208955224,58.58250497512439,14.118933066417917,-41.67726368159201,52.00995024875622,142.03980099502488,27.79919353527449,33.916666666666664,17.588644278606964,1431,52,8565,44,13,20,52,119,446,168,28,174,40,0,62,93,1,120,10,24,68,282,21,17,28,0,3,0,0,35,4,0,0,0,0,21,10,11,0,91,18,472,0,0,5.133582089552239,1.5977611940298508,111.66666666666667,12.0,0.2208955223880597,6879,2141,1340,296,12,1,407,246,714,40,0,63,42
NCT02697773.txt_accumulated_section13.txt,47.70693351424694,59.70382058240268,14.450448143147899,-45.022297776849996,52.89794384719758,144.52437115123683,28.328609546093553,35.30769230769231,17.84096715374178,1585,57,9526,51,16,23,55,133,496,190,30,197,42,0,66,96,1,137,13,25,77,316,21,19,29,0,3,0,0,41,5,0,0,0,0,24,13,11,0,94,40,511,0,0,5.189280868385346,1.6166892808683853,113.38461538461539,13.0,0.20827679782903663,7649,2383,1474,307,13,1,459,278,801,42,0,67,48
NCT02697773.txt_accumulated_section14.txt,48.65191729323308,60.89805749668289,14.714538868111458,-48.2840789473684,53.8951791242813,147.05992923485184,28.898152167949853,36.57142857142857,18.05982419283503,1739,62,10502,59,20,25,58,150,541,212,33,221,44,0,71,99,1,152,17,26,84,345,22,21,31,0,3,0,0,46,5,0,0,0,0,32,16,11,0,98,48,556,0,0,5.23343653250774,1.631578947368421,115.35714285714286,14.0,0.1913312693498452,8452,2635,1615,309,14,1,512,313,890,44,0,72,55
NCT02697773.txt_accumulated_section2.txt,55.33265799256506,70.26297397769517,14.49323851301116,-62.08621747211893,61.53234200743495,166.09851301115242,30.92848008753788,42.5,18.760339405204462,292,11,1722,12,2,4,12,25,99,25,3,35,10,0,11,21,0,30,2,5,11,53,5,4,4,0,0,0,0,8,1,0,0,0,0,7,3,0,0,18,8,99,0,0,5.189591078066915,1.5650557620817844,134.5,2.0,0.587360594795539,1396,421,269,158,2,1,85,52,144,10,0,11,2
NCT02697773.txt_accumulated_section3.txt,52.00777479892761,65.10744414655943,14.385122514745312,-56.35636282394992,57.347274352100094,154.89633601429847,29.645825188948457,38.0,18.05825907059875,401,14,2389,13,4,5,15,36,129,40,7,47,12,0,18,30,0,37,4,9,12,77,7,6,4,0,0,0,0,8,1,0,0,0,0,8,3,0,0,26,8,142,0,0,5.174262734584451,1.6193029490616622,124.33333333333333,3.0,0.5120643431635389,1930,604,373,191,3,1,114,71,195,12,0,18,7
NCT02697773.txt_accumulated_section4.txt,52.629999999999995,65.43954,14.384846834000005,-59.62999999999995,57.52000000000001,155.0,29.551836094703507,37.5,18.01572,534,19,3203,16,6,8,18,50,165,58,12,64,16,0,25,39,0,45,6,13,16,102,9,8,4,0,0,0,0,14,1,0,0,0,0,9,3,0,0,37,8,195,0,0,5.174,1.65,125.0,4.0,0.39,2587,825,500,195,4,1,150,94,259,16,0,25,13
NCT02697773.txt_accumulated_section5.txt,54.11079012345678,67.70499999999998,14.350129253086422,-62.05344444444441,59.18567901234568,158.76666666666665,29.720778431774775,37.8,18.373903827160497,695,25,4160,25,7,12,23,65,210,77,14,90,22,0,27,46,1,64,7,15,27,142,11,9,5,0,0,0,0,21,3,0,0,0,0,18,6,0,0,42,14,245,0,0,5.166666666666667,1.623456790123457,129.6,5.0,0.3256172839506173,3348,1052,648,211,5,1,189,119,341,22,0,27,15
NCT02697773.txt_accumulated_section6.txt,53.46232026143791,67.19988235294119,15.026587125490199,-61.144558823529394,58.372549019607845,157.69607843137254,29.551836094703507,38.5,18.423114379084964,825,31,5012,28,8,12,30,75,257,103,16,103,23,0,32,49,1,72,7,16,33,175,12,9,11,0,0,0,0,25,3,0,0,0,0,18,6,0,0,49,14,273,0,0,5.2823529411764705,1.637908496732026,127.5,6.0,0.28366013071895424,4041,1253,765,217,6,1,231,141,410,23,0,32,19
NCT02697773.txt_accumulated_section7.txt,52.977823282812,66.66561270557884,14.937518411963882,-59.324841986455965,58.07778136085134,157.60980328926152,29.59215781283755,39.285714285714285,18.39755798129636,955,36,5779,32,8,13,38,85,308,112,16,114,28,0,38,62,1,85,7,19,35,197,15,12,11,0,0,0,0,25,4,0,0,0,0,18,6,0,0,61,14,317,0,0,5.267494356659142,1.6275395033860045,126.57142857142857,7.0,0.24830699774266365,4667,1442,886,220,7,1,275,165,476,28,0,38,19
NCT02697773.txt_accumulated_section8.txt,52.105253496503494,65.63767482517483,14.554406557442562,-55.64519667832164,57.68236763236763,156.09403096903097,29.76284738214527,38.75,18.423878821178825,1068,40,6457,36,9,16,41,92,341,126,18,127,32,0,44,69,1,97,7,20,43,210,17,12,14,0,0,0,0,29,4,0,0,0,0,18,10,8,0,67,14,350,0,0,5.2027972027972025,1.6013986013986015,125.125,8.0,0.24775224775224775,5208,1603,1001,248,8,1,310,191,544,32,0,46,25
NCT02697773.txt_accumulated_section9.txt,51.307427536231884,64.37485507246376,14.507655978260871,-54.30373188405795,56.639130434782615,153.2826086956522,29.394443859772206,37.55555555555556,18.216473188405796,1176,43,7117,37,11,17,44,102,371,142,22,138,34,0,51,78,1,104,9,24,44,234,19,14,14,0,0,0,0,29,4,0,0,0,0,19,10,8,0,75,14,392,0,0,5.195652173913044,1.6150362318840579,122.66666666666667,9.0,0.2246376811594203,5736,1783,1104,248,9,1,338,209,594,34,0,53,30
NCT02718417.txt,52.13935257907028,65.36141937309841,12.301757029717688,-50.42974492322931,59.19595273473432,156.57086252034247,30.593995205996748,36.38095238095238,18.675728302554305,2806,98,16203,111,26,55,94,215,763,194,81,454,107,0,92,168,2,262,28,44,280,491,18,52,25,4,23,0,0,84,16,5,0,0,0,91,21,27,9,169,38,1021,0,0,4.818722139673105,1.5029717682020802,128.1904761904762,21.0,0.21656760772659733,12972,4046,2692,583,21,1,764,533,1480,83,11,94,108
NCT02718417.txt_accumulated_section10.txt,55.86015479049907,70.50956943332443,12.137725591673338,-58.24894404412416,62.84497820478605,166.15968330219732,30.628487713469468,38.0,19.521062725736144,1316,50,7520,52,12,26,44,107,349,84,38,198,46,0,42,65,1,146,13,19,136,256,9,34,20,0,7,0,0,40,6,0,0,0,0,33,4,10,4,97,14,443,0,0,4.787830264211369,1.468374699759808,138.77777777777777,9.0,0.3578863090472378,5980,1834,1249,447,9,1,342,229,712,39,4,41,41
NCT02718417.txt_accumulated_section11.txt,57.207042016806724,72.24684873949579,11.801885673669467,-60.74145378151259,64.59899159663867,169.7607843137255,31.30194339616981,38.5,19.985500448179273,1498,54,8518,56,12,27,46,113,401,91,43,229,47,0,49,68,1,176,14,19,165,298,9,42,21,0,8,0,0,41,8,0,0,0,0,56,10,23,4,106,14,489,0,0,4.7296918767507,1.449579831932773,142.8,10.0,0.3291316526610644,6754,2070,1428,470,10,1,385,267,838,40,4,49,46
NCT02718417.txt_accumulated_section13.txt,53.325501887979854,67.20789280469896,11.97627916991819,-51.40655732116632,60.317201594294104,159.98117264526957,30.018512172212592,36.5,19.316657415565345,1665,60,9518,61,14,30,53,123,447,109,49,258,54,0,54,83,2,183,15,23,180,322,10,42,21,0,10,0,0,51,8,0,0,0,0,56,10,23,4,115,18,561,0,0,4.762114537444934,1.4638137193203273,132.41666666666666,12.0,0.31340465701699183,7567,2326,1589,498,12,1,438,292,917,44,5,54,53
NCT02718417.txt_accumulated_section14.txt,53.53214326978626,67.51874283428876,11.905435331022534,-51.57507932275695,60.58678398435765,160.53686175176642,30.046967695815024,36.46153846153846,19.143900151090968,1810,66,10330,68,16,35,59,136,487,117,53,286,63,0,57,98,2,191,16,29,188,336,11,42,21,0,10,0,0,57,10,0,0,0,0,56,10,23,5,124,22,633,0,0,4.749855574812247,1.4569612940496823,133.15384615384616,13.0,0.28885037550548814,8222,2522,1731,500,13,1,474,317,976,50,6,57,60
NCT02718417.txt_accumulated_section15.txt,54.576727435744175,68.90304692169755,11.505913850418413,-52.97715481171548,61.92982665869696,163.34967124925285,30.346976850415164,36.57142857142857,19.51116461446503,1994,69,11279,73,16,36,61,144,530,121,57,318,64,0,63,103,2,224,17,29,225,368,11,50,22,0,14,0,0,59,13,0,0,0,0,79,21,27,5,137,22,682,0,0,4.680962343096234,1.4325313807531381,136.57142857142858,14.0,0.26202928870292885,8950,2739,1912,501,14,1,512,349,1102,51,6,65,63
NCT02718417.txt_accumulated_section17.txt,52.735143861124456,66.2662860403652,12.266198130706393,-51.36700069077364,59.94426958193176,158.1259310427679,30.793884219374593,36.5,19.23077635752042,2175,75,12552,77,18,36,74,160,584,151,62,336,71,0,75,107,2,232,20,33,243,418,11,50,22,0,16,0,0,67,13,5,0,0,0,83,21,27,5,139,22,731,0,0,4.812109562710235,1.4915905814512254,130.0625,16.0,0.27006246996636235,10014,3104,2081,562,16,1,584,412,1205,56,7,78,75
NCT02718417.txt_accumulated_section18.txt,53.59537665865636,67.4015818618744,12.184509696269988,-53.2453824051823,60.821272594295266,160.40131647685718,30.896868894513002,37.0,19.188830696896876,2355,83,13539,83,21,40,80,174,637,171,69,369,79,0,81,124,2,242,20,35,250,441,12,50,23,0,17,0,0,73,14,5,0,0,0,88,21,27,6,148,30,812,0,0,4.797513321492007,1.4849023090586146,132.47058823529412,17.0,0.24955595026642985,10804,3344,2252,562,17,1,629,441,1281,61,9,84,83
NCT02718417.txt_accumulated_section19.txt,53.46025732716309,67.20062590567008,12.191997563735804,-53.01586091244796,60.63038377039218,160.03199644743606,30.80887148615228,36.94444444444444,19.04798689758332,2483,88,14284,90,22,44,84,185,674,180,73,394,86,0,84,138,2,248,21,38,256,457,13,50,23,0,17,0,0,75,14,5,0,0,0,89,21,27,8,157,34,874,0,0,4.798906184265881,1.48716870004207,132.05555555555554,18.0,0.23979806478754734,11407,3535,2377,570,18,1,665,464,1334,66,10,87,89
NCT02718417.txt_accumulated_section20.txt,53.63544012870604,67.4427924615031,12.16850209686384,-53.339618478510644,60.812444370155234,160.48684732872275,30.81517949836592,37.0,18.94424191095046,2628,94,15111,97,24,49,90,198,715,188,77,422,95,0,87,153,2,256,22,44,263,470,14,50,23,0,17,0,0,79,16,5,0,0,0,89,21,27,9,166,38,946,0,0,4.794759825327511,1.48471615720524,132.57894736842104,19.0,0.22628026994839223,12078,3740,2519,570,19,1,703,490,1393,72,11,90,96
NCT02718417.txt_accumulated_section21.txt,53.59551095993953,67.31233560090703,12.17928794708995,-53.55018027210885,60.72045351473923,160.3801209372638,30.820855486487112,37.15,18.89919224489796,2757,97,15876,107,25,55,92,209,749,190,78,445,105,0,91,164,2,262,27,44,278,489,17,51,25,4,23,0,0,84,16,5,0,0,0,91,21,27,9,169,38,1002,0,0,4.796674225245654,1.490551776266062,132.3,20.0,0.2165532879818594,12692,3944,2646,573,20,1,743,516,1458,81,11,93,104
